,useDate,useType,toeQty,date,month,day,hour,weekday,holiday,temp,rain,wind,hum,ss,sr,operating
576,2023-08-14 00:00:00,Cooling,114.49999999996089,2023-08-14,8,14,0,0,0,23.5,0.0,1.4,85,0.0,0.0,0
577,2023-08-14 00:00:00,EPU,778.6000000000208,2023-08-14,8,14,0,0,0,23.5,0.0,1.4,85,0.0,0.0,0
578,2023-08-14 00:00:00,Lighting,0.0,2023-08-14,8,14,0,0,0,23.5,0.0,1.4,85,0.0,0.0,0
579,2023-08-14 00:00:00,Total,893.0999999999817,2023-08-14,8,14,0,0,0,23.5,0.0,1.4,85,0.0,0.0,0
580,2023-08-14 01:00:00,Cooling,114.500000000078,2023-08-14,8,14,1,0,0,23.4,0.0,1.9,87,0.0,0.0,0
581,2023-08-14 01:00:00,EPU,709.899999999979,2023-08-14,8,14,1,0,0,23.4,0.0,1.9,87,0.0,0.0,0
582,2023-08-14 01:00:00,Lighting,0.0,2023-08-14,8,14,1,0,0,23.4,0.0,1.9,87,0.0,0.0,0
583,2023-08-14 01:00:00,Total,824.4000000000569,2023-08-14,8,14,1,0,0,23.4,0.0,1.9,87,0.0,0.0,0
584,2023-08-14 02:00:00,Cooling,137.3999999999661,2023-08-14,8,14,2,0,0,23.2,0.0,1.0,89,0.0,0.0,0
585,2023-08-14 02:00:00,EPU,709.900000000031,2023-08-14,8,14,2,0,0,23.2,0.0,1.0,89,0.0,0.0,0
586,2023-08-14 02:00:00,Lighting,0.0,2023-08-14,8,14,2,0,0,23.2,0.0,1.0,89,0.0,0.0,0
587,2023-08-14 02:00:00,Total,847.2999999999972,2023-08-14,8,14,2,0,0,23.2,0.0,1.0,89,0.0,0.0,0
588,2023-08-14 03:00:00,Cooling,91.5999999999686,2023-08-14,8,14,3,0,0,23.2,0.0,1.9,89,0.0,0.0,0
589,2023-08-14 03:00:00,EPU,687.0000000000196,2023-08-14,8,14,3,0,0,23.2,0.0,1.9,89,0.0,0.0,0
590,2023-08-14 03:00:00,Lighting,0.0,2023-08-14,8,14,3,0,0,23.2,0.0,1.9,89,0.0,0.0,0
591,2023-08-14 03:00:00,Total,778.5999999999881,2023-08-14,8,14,3,0,0,23.2,0.0,1.9,89,0.0,0.0,0
592,2023-08-14 04:00:00,Cooling,114.5000000000519,2023-08-14,8,14,4,0,0,23.4,0.0,1.5,89,0.0,0.0,0
593,2023-08-14 04:00:00,EPU,709.899999999979,2023-08-14,8,14,4,0,0,23.4,0.0,1.5,89,0.0,0.0,0
594,2023-08-14 04:00:00,Lighting,0.0,2023-08-14,8,14,4,0,0,23.4,0.0,1.5,89,0.0,0.0,0
595,2023-08-14 04:00:00,Total,824.4000000000309,2023-08-14,8,14,4,0,0,23.4,0.0,1.5,89,0.0,0.0,0
596,2023-08-14 05:00:00,Cooling,114.4999999999869,2023-08-14,8,14,5,0,0,23.1,0.0,1.9,90,0.0,0.0,0
597,2023-08-14 05:00:00,EPU,686.9999999998959,2023-08-14,8,14,5,0,0,23.1,0.0,1.9,90,0.0,0.0,0
598,2023-08-14 05:00:00,Lighting,0.0,2023-08-14,8,14,5,0,0,23.1,0.0,1.9,90,0.0,0.0,0
599,2023-08-14 05:00:00,Total,801.4999999998827,2023-08-14,8,14,5,0,0,23.1,0.0,1.9,90,0.0,0.0,0
600,2023-08-14 06:00:00,Cooling,137.3999999999529,2023-08-14,8,14,6,0,0,23.2,0.0,1.3,91,0.0,0.02,0
601,2023-08-14 06:00:00,EPU,687.0000000001039,2023-08-14,8,14,6,0,0,23.2,0.0,1.3,91,0.0,0.02,0
602,2023-08-14 06:00:00,Lighting,0.0,2023-08-14,8,14,6,0,0,23.2,0.0,1.3,91,0.0,0.02,0
603,2023-08-14 06:00:00,Total,824.4000000000569,2023-08-14,8,14,6,0,0,23.2,0.0,1.3,91,0.0,0.02,0
604,2023-08-14 07:00:00,Cooling,91.59999999998169,2023-08-14,8,14,7,0,0,24.3,0.0,1.3,88,0.1,0.33,0
605,2023-08-14 07:00:00,EPU,664.0999999999167,2023-08-14,8,14,7,0,0,24.3,0.0,1.3,88,0.1,0.33,0
606,2023-08-14 07:00:00,Lighting,0.0,2023-08-14,8,14,7,0,0,24.3,0.0,1.3,88,0.1,0.33,0
607,2023-08-14 07:00:00,Total,755.6999999998983,2023-08-14,8,14,7,0,0,24.3,0.0,1.3,88,0.1,0.33,0
608,2023-08-14 08:00:00,Cooling,137.4000000000963,2023-08-14,8,14,8,0,0,26.5,0.0,2.2,79,0.8,1.05,0
609,2023-08-14 08:00:00,EPU,893.1000000000728,2023-08-14,8,14,8,0,0,26.5,0.0,2.2,79,0.8,1.05,0
610,2023-08-14 08:00:00,Lighting,160.3000000000104,2023-08-14,8,14,8,0,0,26.5,0.0,2.2,79,0.8,1.05,0
611,2023-08-14 08:00:00,Total,1190.8000000001796,2023-08-14,8,14,8,0,0,26.5,0.0,2.2,79,0.8,1.05,0
612,2023-08-14 09:00:00,Cooling,206.09999999994258,2023-08-14,8,14,9,0,0,26.9,0.0,2.5,75,0.8,1.58,1
613,2023-08-14 09:00:00,EPU,1465.600000000073,2023-08-14,8,14,9,0,0,26.9,0.0,2.5,75,0.8,1.58,1
614,2023-08-14 09:00:00,Lighting,480.9000000000442,2023-08-14,8,14,9,0,0,26.9,0.0,2.5,75,0.8,1.58,1
615,2023-08-14 09:00:00,Total,2152.6000000000595,2023-08-14,8,14,9,0,0,26.9,0.0,2.5,75,0.8,1.58,1
616,2023-08-14 10:00:00,Cooling,1076.3000000000366,2023-08-14,8,14,10,0,0,27.6,0.0,3.3,69,0.8,2.1,1
617,2023-08-14 10:00:00,EPU,3068.599999999943,2023-08-14,8,14,10,0,0,27.6,0.0,3.3,69,0.8,2.1,1
618,2023-08-14 10:00:00,Lighting,1374.0,2023-08-14,8,14,10,0,0,27.6,0.0,3.3,69,0.8,2.1,1
619,2023-08-14 10:00:00,Total,5518.89999999998,2023-08-14,8,14,10,0,0,27.6,0.0,3.3,69,0.8,2.1,1
620,2023-08-14 11:00:00,Cooling,847.2999999999713,2023-08-14,8,14,11,0,0,28.8,0.0,3.5,65,0.9,2.7,1
621,2023-08-14 11:00:00,EPU,3274.6999999999375,2023-08-14,8,14,11,0,0,28.8,0.0,3.5,65,0.9,2.7,1
622,2023-08-14 11:00:00,Lighting,1373.999999999935,2023-08-14,8,14,11,0,0,28.8,0.0,3.5,65,0.9,2.7,1
623,2023-08-14 11:00:00,Total,5495.999999999844,2023-08-14,8,14,11,0,0,28.8,0.0,3.5,65,0.9,2.7,1
624,2023-08-14 12:00:00,Cooling,664.0999999999947,2023-08-14,8,14,12,0,0,28.6,0.0,2.9,65,0.3,1.88,1
625,2023-08-14 12:00:00,EPU,2679.300000000115,2023-08-14,8,14,12,0,0,28.6,0.0,2.9,65,0.3,1.88,1
626,2023-08-14 12:00:00,Lighting,1076.3000000000493,2023-08-14,8,14,12,0,0,28.6,0.0,2.9,65,0.3,1.88,1
627,2023-08-14 12:00:00,Total,4419.700000000159,2023-08-14,8,14,12,0,0,28.6,0.0,2.9,65,0.3,1.88,1
628,2023-08-14 13:00:00,Cooling,480.9000000000052,2023-08-14,8,14,13,0,0,29.9,0.0,2.2,65,0.7,2.76,1
629,2023-08-14 13:00:00,EPU,2496.0999999998844,2023-08-14,8,14,13,0,0,29.9,0.0,2.2,65,0.7,2.76,1
630,2023-08-14 13:00:00,Lighting,984.6999999999636,2023-08-14,8,14,13,0,0,29.9,0.0,2.2,65,0.7,2.76,1
631,2023-08-14 13:00:00,Total,3961.699999999853,2023-08-14,8,14,13,0,0,29.9,0.0,2.2,65,0.7,2.76,1
632,2023-08-14 14:00:00,Cooling,1488.500000000039,2023-08-14,8,14,14,0,0,29.4,0.0,1.9,64,0.3,1.87,1
633,2023-08-14 14:00:00,EPU,2702.200000000061,2023-08-14,8,14,14,0,0,29.4,0.0,1.9,64,0.3,1.87,1
634,2023-08-14 14:00:00,Lighting,1328.2000000000285,2023-08-14,8,14,14,0,0,29.4,0.0,1.9,64,0.3,1.87,1
635,2023-08-14 14:00:00,Total,5518.900000000129,2023-08-14,8,14,14,0,0,29.4,0.0,1.9,64,0.3,1.87,1
636,2023-08-14 15:00:00,Cooling,1648.7999999999583,2023-08-14,8,14,15,0,0,29.9,0.0,2.1,64,0.6,2.03,1
637,2023-08-14 15:00:00,EPU,2862.4999999999613,2023-08-14,8,14,15,0,0,29.9,0.0,2.1,64,0.6,2.03,1
638,2023-08-14 15:00:00,Lighting,1900.6999999999507,2023-08-14,8,14,15,0,0,29.9,0.0,2.1,64,0.6,2.03,1
639,2023-08-14 15:00:00,Total,6411.99999999987,2023-08-14,8,14,15,0,0,29.9,0.0,2.1,64,0.6,2.03,1
640,2023-08-14 16:00:00,Cooling,2152.6000000000076,2023-08-14,8,14,16,0,0,30.3,0.0,2.3,63,1.0,2.45,1
641,2023-08-14 16:00:00,EPU,2564.800000000017,2023-08-14,8,14,16,0,0,30.3,0.0,2.3,63,1.0,2.45,1
642,2023-08-14 16:00:00,Lighting,1717.5000000001041,2023-08-14,8,14,16,0,0,30.3,0.0,2.3,63,1.0,2.45,1
643,2023-08-14 16:00:00,Total,6434.900000000129,2023-08-14,8,14,16,0,0,30.3,0.0,2.3,63,1.0,2.45,1
644,2023-08-14 17:00:00,Cooling,1511.4000000000183,2023-08-14,8,14,17,0,0,28.5,0.0,2.2,70,0.7,1.29,1
645,2023-08-14 17:00:00,EPU,2610.600000000034,2023-08-14,8,14,17,0,0,28.5,0.0,2.2,70,0.7,1.29,1
646,2023-08-14 17:00:00,Lighting,1671.6999999998984,2023-08-14,8,14,17,0,0,28.5,0.0,2.2,70,0.7,1.29,1
647,2023-08-14 17:00:00,Total,5793.699999999951,2023-08-14,8,14,17,0,0,28.5,0.0,2.2,70,0.7,1.29,1
648,2023-08-14 18:00:00,Cooling,503.7999999999713,2023-08-14,8,14,18,0,0,26.8,0.0,2.5,77,0.3,0.49,1
649,2023-08-14 18:00:00,EPU,2267.0999999999167,2023-08-14,8,14,18,0,0,26.8,0.0,2.5,77,0.3,0.49,1
650,2023-08-14 18:00:00,Lighting,1030.500000000039,2023-08-14,8,14,18,0,0,26.8,0.0,2.5,77,0.3,0.49,1
651,2023-08-14 18:00:00,Total,3801.399999999927,2023-08-14,8,14,18,0,0,26.8,0.0,2.5,77,0.3,0.49,1
652,2023-08-14 19:00:00,Cooling,274.7999999999843,2023-08-14,8,14,19,0,0,25.9,0.0,2.5,81,0.2,0.16,0
653,2023-08-14 19:00:00,EPU,1603.000000000052,2023-08-14,8,14,19,0,0,25.9,0.0,2.5,81,0.2,0.16,0
654,2023-08-14 19:00:00,Lighting,503.8000000000234,2023-08-14,8,14,19,0,0,25.9,0.0,2.5,81,0.2,0.16,0
655,2023-08-14 19:00:00,Total,2381.6000000000595,2023-08-14,8,14,19,0,0,25.9,0.0,2.5,81,0.2,0.16,0
656,2023-08-14 20:00:00,Cooling,160.2999999999973,2023-08-14,8,14,20,0,0,25.3,0.0,1.8,82,0.0,0.01,0
657,2023-08-14 20:00:00,EPU,1213.6999999999375,2023-08-14,8,14,20,0,0,25.3,0.0,1.8,82,0.0,0.01,0
658,2023-08-14 20:00:00,Lighting,274.7999999999974,2023-08-14,8,14,20,0,0,25.3,0.0,1.8,82,0.0,0.01,0
659,2023-08-14 20:00:00,Total,1648.7999999999322,2023-08-14,8,14,20,0,0,25.3,0.0,1.8,82,0.0,0.01,0
660,2023-08-14 21:00:00,Cooling,91.5999999999686,2023-08-14,8,14,21,0,0,24.7,0.0,2.2,83,0.0,0.0,0
661,2023-08-14 21:00:00,EPU,1213.7000000000417,2023-08-14,8,14,21,0,0,24.7,0.0,2.2,83,0.0,0.0,0
662,2023-08-14 21:00:00,Lighting,274.8000000000104,2023-08-14,8,14,21,0,0,24.7,0.0,2.2,83,0.0,0.0,0
663,2023-08-14 21:00:00,Total,1580.1000000000206,2023-08-14,8,14,21,0,0,24.7,0.0,2.2,83,0.0,0.0,0
664,2023-08-14 22:00:00,Cooling,91.6000000000078,2023-08-14,8,14,22,0,0,24.8,0.0,2.3,82,0.0,0.0,0
665,2023-08-14 22:00:00,EPU,1030.500000000052,2023-08-14,8,14,22,0,0,24.8,0.0,2.3,82,0.0,0.0,0
666,2023-08-14 22:00:00,Lighting,91.6000000000078,2023-08-14,8,14,22,0,0,24.8,0.0,2.3,82,0.0,0.0,0
667,2023-08-14 22:00:00,Total,1213.7000000000678,2023-08-14,8,14,22,0,0,24.8,0.0,2.3,82,0.0,0.0,0
668,2023-08-14 23:00:00,Cooling,114.49999999999991,2023-08-14,8,14,23,0,0,24.6,0.0,2.4,82,0.0,0.0,0
669,2023-08-14 23:00:00,EPU,961.7999999999257,2023-08-14,8,14,23,0,0,24.6,0.0,2.4,82,0.0,0.0,0
670,2023-08-14 23:00:00,Lighting,68.7000000000026,2023-08-14,8,14,23,0,0,24.6,0.0,2.4,82,0.0,0.0,0
671,2023-08-14 23:00:00,Total,1144.9999999999281,2023-08-14,8,14,23,0,0,24.6,0.0,2.4,82,0.0,0.0,0
672,2023-08-15 00:00:00,Cooling,91.6000000000859,2023-08-15,8,15,0,1,1,24.5,0.0,2.4,82,0.0,0.0,0
673,2023-08-15 00:00:00,EPU,961.8000000000624,2023-08-15,8,15,0,1,1,24.5,0.0,2.4,82,0.0,0.0,0
674,2023-08-15 00:00:00,Lighting,45.7999999999974,2023-08-15,8,15,0,1,1,24.5,0.0,2.4,82,0.0,0.0,0
675,2023-08-15 00:00:00,Total,1099.2000000001456,2023-08-15,8,15,0,1,1,24.5,0.0,2.4,82,0.0,0.0,0
676,2023-08-15 01:00:00,Cooling,68.7000000000025,2023-08-15,8,15,1,1,1,24.3,0.0,3.0,82,0.0,0.0,0
677,2023-08-15 01:00:00,EPU,824.4000000000312,2023-08-15,8,15,1,1,1,24.3,0.0,3.0,82,0.0,0.0,0
678,2023-08-15 01:00:00,Lighting,45.7999999999974,2023-08-15,8,15,1,1,1,24.3,0.0,3.0,82,0.0,0.0,0
679,2023-08-15 01:00:00,Total,938.9000000000311,2023-08-15,8,15,1,1,1,24.3,0.0,3.0,82,0.0,0.0,0
680,2023-08-15 02:00:00,Cooling,91.6000000000078,2023-08-15,8,15,2,1,1,24.2,0.0,3.6,83,0.0,0.0,0
681,2023-08-15 02:00:00,EPU,847.2999999999062,2023-08-15,8,15,2,1,1,24.2,0.0,3.6,83,0.0,0.0,0
682,2023-08-15 02:00:00,Lighting,45.7999999999974,2023-08-15,8,15,2,1,1,24.2,0.0,3.6,83,0.0,0.0,0
683,2023-08-15 02:00:00,Total,984.6999999999114,2023-08-15,8,15,2,1,1,24.2,0.0,3.6,83,0.0,0.0,0
684,2023-08-15 03:00:00,Cooling,137.3999999999659,2023-08-15,8,15,3,1,1,24.1,0.0,2.4,83,0.0,0.0,0
685,2023-08-15 03:00:00,EPU,824.4000000000312,2023-08-15,8,15,3,1,1,24.1,0.0,2.4,83,0.0,0.0,0
686,2023-08-15 03:00:00,Lighting,45.7999999999974,2023-08-15,8,15,3,1,1,24.1,0.0,2.4,83,0.0,0.0,0
687,2023-08-15 03:00:00,Total,1007.5999999999945,2023-08-15,8,15,3,1,1,24.1,0.0,2.4,83,0.0,0.0,0
688,2023-08-15 04:00:00,Cooling,68.7000000000026,2023-08-15,8,15,4,1,1,24.3,0.0,2.9,81,0.0,0.0,0
689,2023-08-15 04:00:00,EPU,824.4000000000312,2023-08-15,8,15,4,1,1,24.3,0.0,2.9,81,0.0,0.0,0
690,2023-08-15 04:00:00,Lighting,45.8000000000104,2023-08-15,8,15,4,1,1,24.3,0.0,2.9,81,0.0,0.0,0
691,2023-08-15 04:00:00,Total,938.9000000000442,2023-08-15,8,15,4,1,1,24.3,0.0,2.9,81,0.0,0.0,0
692,2023-08-15 05:00:00,Cooling,91.6000000000078,2023-08-15,8,15,5,1,1,24.2,0.0,2.0,81,0.0,0.0,0
693,2023-08-15 05:00:00,EPU,847.2999999999063,2023-08-15,8,15,5,1,1,24.2,0.0,2.0,81,0.0,0.0,0
694,2023-08-15 05:00:00,Lighting,45.7999999999974,2023-08-15,8,15,5,1,1,24.2,0.0,2.0,81,0.0,0.0,0
695,2023-08-15 05:00:00,Total,984.6999999999115,2023-08-15,8,15,5,1,1,24.2,0.0,2.0,81,0.0,0.0,0
696,2023-08-15 06:00:00,Cooling,114.49999999996069,2023-08-15,8,15,6,1,1,24.1,0.0,2.8,80,0.0,0.0,0
697,2023-08-15 06:00:00,EPU,870.2000000000091,2023-08-15,8,15,6,1,1,24.1,0.0,2.8,80,0.0,0.0,0
698,2023-08-15 06:00:00,Lighting,45.7999999999974,2023-08-15,8,15,6,1,1,24.1,0.0,2.8,80,0.0,0.0,0
699,2023-08-15 06:00:00,Total,1030.499999999967,2023-08-15,8,15,6,1,1,24.1,0.0,2.8,80,0.0,0.0,0
700,2023-08-15 07:00:00,Cooling,68.7000000000026,2023-08-15,8,15,7,1,1,24.2,0.0,3.1,79,0.0,0.13,0
701,2023-08-15 07:00:00,EPU,824.4000000000833,2023-08-15,8,15,7,1,1,24.2,0.0,3.1,79,0.0,0.13,0
702,2023-08-15 07:00:00,Lighting,45.7999999999974,2023-08-15,8,15,7,1,1,24.2,0.0,3.1,79,0.0,0.13,0
703,2023-08-15 07:00:00,Total,938.9000000000832,2023-08-15,8,15,7,1,1,24.2,0.0,3.1,79,0.0,0.13,0
704,2023-08-15 08:00:00,Cooling,114.5000000000129,2023-08-15,8,15,8,1,1,24.5,0.0,4.5,77,0.0,0.38,0
705,2023-08-15 08:00:00,EPU,847.3000000000104,2023-08-15,8,15,8,1,1,24.5,0.0,4.5,77,0.0,0.38,0
706,2023-08-15 08:00:00,Lighting,45.7999999999974,2023-08-15,8,15,8,1,1,24.5,0.0,4.5,77,0.0,0.38,0
707,2023-08-15 08:00:00,Total,1007.6000000000206,2023-08-15,8,15,8,1,1,24.5,0.0,4.5,77,0.0,0.38,0
708,2023-08-15 09:00:00,Cooling,137.3999999999659,2023-08-15,8,15,9,1,1,24.7,0.0,3.6,76,0.0,0.6,1
709,2023-08-15 09:00:00,EPU,801.4999999999479,2023-08-15,8,15,9,1,1,24.7,0.0,3.6,76,0.0,0.6,1
710,2023-08-15 09:00:00,Lighting,45.8000000000104,2023-08-15,8,15,9,1,1,24.7,0.0,3.6,76,0.0,0.6,1
711,2023-08-15 09:00:00,Total,984.6999999999242,2023-08-15,8,15,9,1,1,24.7,0.0,3.6,76,0.0,0.6,1
712,2023-08-15 10:00:00,Cooling,91.6000000000208,2023-08-15,8,15,10,1,1,25.5,0.0,3.6,73,0.0,0.98,1
713,2023-08-15 10:00:00,EPU,870.1999999999895,2023-08-15,8,15,10,1,1,25.5,0.0,3.6,73,0.0,0.98,1
714,2023-08-15 10:00:00,Lighting,45.799999999984294,2023-08-15,8,15,10,1,1,25.5,0.0,3.6,73,0.0,0.98,1
715,2023-08-15 10:00:00,Total,1007.5999999999946,2023-08-15,8,15,10,1,1,25.5,0.0,3.6,73,0.0,0.98,1
716,2023-08-15 11:00:00,Cooling,114.49999999997371,2023-08-15,8,15,11,1,1,27.3,0.0,4.5,66,0.7,2.66,1
717,2023-08-15 11:00:00,EPU,870.2000000000415,2023-08-15,8,15,11,1,1,27.3,0.0,4.5,66,0.7,2.66,1
718,2023-08-15 11:00:00,Lighting,45.8000000000104,2023-08-15,8,15,11,1,1,27.3,0.0,4.5,66,0.7,2.66,1
719,2023-08-15 11:00:00,Total,1030.5000000000257,2023-08-15,8,15,11,1,1,27.3,0.0,4.5,66,0.7,2.66,1
720,2023-08-15 12:00:00,Cooling,137.3999999999921,2023-08-15,8,15,12,1,1,28.0,0.0,4.6,62,0.8,2.81,1
721,2023-08-15 12:00:00,EPU,893.1000000000208,2023-08-15,8,15,12,1,1,28.0,0.0,4.6,62,0.8,2.81,1
722,2023-08-15 12:00:00,Lighting,68.6999999999895,2023-08-15,8,15,12,1,1,28.0,0.0,4.6,62,0.8,2.81,1
723,2023-08-15 12:00:00,Total,1099.2000000000023,2023-08-15,8,15,12,1,1,28.0,0.0,4.6,62,0.8,2.81,1
724,2023-08-15 13:00:00,Cooling,114.49999999999991,2023-08-15,8,15,13,1,1,28.9,0.0,4.8,61,1.0,3.51,1
725,2023-08-15 13:00:00,EPU,893.0999999999882,2023-08-15,8,15,13,1,1,28.9,0.0,4.8,61,1.0,3.51,1
726,2023-08-15 13:00:00,Lighting,45.8000000000104,2023-08-15,8,15,13,1,1,28.9,0.0,4.8,61,1.0,3.51,1
727,2023-08-15 13:00:00,Total,1053.3999999999985,2023-08-15,8,15,13,1,1,28.9,0.0,4.8,61,1.0,3.51,1
728,2023-08-15 14:00:00,Cooling,137.4000000000052,2023-08-15,8,15,14,1,1,28.7,0.0,3.7,62,1.0,3.31,1
729,2023-08-15 14:00:00,EPU,893.0999999999166,2023-08-15,8,15,14,1,1,28.7,0.0,3.7,62,1.0,3.31,1
730,2023-08-15 14:00:00,Lighting,45.8000000000104,2023-08-15,8,15,14,1,1,28.7,0.0,3.7,62,1.0,3.31,1
731,2023-08-15 14:00:00,Total,1076.2999999999322,2023-08-15,8,15,14,1,1,28.7,0.0,3.7,62,1.0,3.31,1
732,2023-08-15 15:00:00,Cooling,137.40000000007012,2023-08-15,8,15,15,1,1,28.4,0.0,3.5,63,1.0,2.95,1
733,2023-08-15 15:00:00,EPU,870.2000000000417,2023-08-15,8,15,15,1,1,28.4,0.0,3.5,63,1.0,2.95,1
734,2023-08-15 15:00:00,Lighting,45.799999999984294,2023-08-15,8,15,15,1,1,28.4,0.0,3.5,63,1.0,2.95,1
735,2023-08-15 15:00:00,Total,1053.400000000096,2023-08-15,8,15,15,1,1,28.4,0.0,3.5,63,1.0,2.95,1
736,2023-08-15 16:00:00,Cooling,114.500000000013,2023-08-15,8,15,16,1,1,28.5,0.0,2.8,61,1.0,2.36,1
737,2023-08-15 16:00:00,EPU,915.9999999999999,2023-08-15,8,15,16,1,1,28.5,0.0,2.8,61,1.0,2.36,1
738,2023-08-15 16:00:00,Lighting,45.8000000000104,2023-08-15,8,15,16,1,1,28.5,0.0,2.8,61,1.0,2.36,1
739,2023-08-15 16:00:00,Total,1076.3000000000234,2023-08-15,8,15,16,1,1,28.5,0.0,2.8,61,1.0,2.36,1
740,2023-08-15 17:00:00,Cooling,160.2999999999843,2023-08-15,8,15,17,1,1,27.6,0.0,3.3,62,1.0,1.7,1
741,2023-08-15 17:00:00,EPU,893.1000000000208,2023-08-15,8,15,17,1,1,27.6,0.0,3.3,62,1.0,1.7,1
742,2023-08-15 17:00:00,Lighting,45.799999999984294,2023-08-15,8,15,17,1,1,27.6,0.0,3.3,62,1.0,1.7,1
743,2023-08-15 17:00:00,Total,1099.1999999999894,2023-08-15,8,15,17,1,1,27.6,0.0,3.3,62,1.0,1.7,1
744,2023-08-15 18:00:00,Cooling,160.2999999999451,2023-08-15,8,15,18,1,1,27.2,0.0,2.7,63,1.0,0.96,1
745,2023-08-15 18:00:00,EPU,893.1000000000208,2023-08-15,8,15,18,1,1,27.2,0.0,2.7,63,1.0,0.96,1
746,2023-08-15 18:00:00,Lighting,45.8000000000104,2023-08-15,8,15,18,1,1,27.2,0.0,2.7,63,1.0,0.96,1
747,2023-08-15 18:00:00,Total,1099.1999999999762,2023-08-15,8,15,18,1,1,27.2,0.0,2.7,63,1.0,0.96,1
748,2023-08-15 19:00:00,Cooling,137.3999999999921,2023-08-15,8,15,19,1,1,25.7,0.0,2.6,67,0.6,0.26,0
749,2023-08-15 19:00:00,EPU,870.1999999998854,2023-08-15,8,15,19,1,1,25.7,0.0,2.6,67,0.6,0.26,0
750,2023-08-15 19:00:00,Lighting,45.8000000000104,2023-08-15,8,15,19,1,1,25.7,0.0,2.6,67,0.6,0.26,0
751,2023-08-15 19:00:00,Total,1053.399999999888,2023-08-15,8,15,19,1,1,25.7,0.0,2.6,67,0.6,0.26,0
752,2023-08-15 20:00:00,Cooling,114.4999999999869,2023-08-15,8,15,20,1,1,24.6,0.0,0.8,72,0.0,0.01,0
753,2023-08-15 20:00:00,EPU,916.0000000001821,2023-08-15,8,15,20,1,1,24.6,0.0,0.8,72,0.0,0.01,0
754,2023-08-15 20:00:00,Lighting,45.799999999984294,2023-08-15,8,15,20,1,1,24.6,0.0,0.8,72,0.0,0.01,0
755,2023-08-15 20:00:00,Total,1076.3000000001534,2023-08-15,8,15,20,1,1,24.6,0.0,0.8,72,0.0,0.01,0
756,2023-08-15 21:00:00,Cooling,114.500000000091,2023-08-15,8,15,21,1,1,24.3,0.0,2.1,74,0.0,0.0,0
757,2023-08-15 21:00:00,EPU,984.6999999998854,2023-08-15,8,15,21,1,1,24.3,0.0,2.1,74,0.0,0.0,0
758,2023-08-15 21:00:00,Lighting,45.8000000000104,2023-08-15,8,15,21,1,1,24.3,0.0,2.1,74,0.0,0.0,0
759,2023-08-15 21:00:00,Total,1144.9999999999868,2023-08-15,8,15,21,1,1,24.3,0.0,2.1,74,0.0,0.0,0
760,2023-08-15 22:00:00,Cooling,114.4999999999999,2023-08-15,8,15,22,1,1,23.9,0.0,1.3,77,0.0,0.0,0
761,2023-08-15 22:00:00,EPU,961.8000000001146,2023-08-15,8,15,22,1,1,23.9,0.0,1.3,77,0.0,0.0,0
762,2023-08-15 22:00:00,Lighting,45.799999999984294,2023-08-15,8,15,22,1,1,23.9,0.0,1.3,77,0.0,0.0,0
763,2023-08-15 22:00:00,Total,1122.1000000000986,2023-08-15,8,15,22,1,1,23.9,0.0,1.3,77,0.0,0.0,0
764,2023-08-15 23:00:00,Cooling,114.4999999999738,2023-08-15,8,15,23,1,1,23.1,0.0,1.1,81,0.0,0.0,0
765,2023-08-15 23:00:00,EPU,961.7999999999062,2023-08-15,8,15,23,1,1,23.1,0.0,1.1,81,0.0,0.0,0
766,2023-08-15 23:00:00,Lighting,68.70000000001559,2023-08-15,8,15,23,1,1,23.1,0.0,1.1,81,0.0,0.0,0
767,2023-08-15 23:00:00,Total,1144.9999999998956,2023-08-15,8,15,23,1,1,23.1,0.0,1.1,81,0.0,0.0,0
768,2023-08-16 00:00:00,Cooling,137.3999999999791,2023-08-16,8,16,0,2,0,23.0,0.0,0.9,83,0.0,0.0,0
769,2023-08-16 00:00:00,EPU,984.6999999999895,2023-08-16,8,16,0,2,0,23.0,0.0,0.9,83,0.0,0.0,0
770,2023-08-16 00:00:00,Lighting,45.799999999984294,2023-08-16,8,16,0,2,0,23.0,0.0,0.9,83,0.0,0.0,0
771,2023-08-16 00:00:00,Total,1167.8999999999528,2023-08-16,8,16,0,2,0,23.0,0.0,0.9,83,0.0,0.0,0
772,2023-08-16 01:00:00,Cooling,137.399999999953,2023-08-16,8,16,1,2,0,22.4,0.0,0.8,86,0.0,0.0,0
773,2023-08-16 01:00:00,EPU,824.4000000000312,2023-08-16,8,16,1,2,0,22.4,0.0,0.8,86,0.0,0.0,0
774,2023-08-16 01:00:00,Lighting,45.8000000000104,2023-08-16,8,16,1,2,0,22.4,0.0,0.8,86,0.0,0.0,0
775,2023-08-16 01:00:00,Total,1007.5999999999946,2023-08-16,8,16,1,2,0,22.4,0.0,0.8,86,0.0,0.0,0
776,2023-08-16 02:00:00,Cooling,160.3000000000493,2023-08-16,8,16,2,2,0,22.9,0.0,1.0,84,0.0,0.0,0
777,2023-08-16 02:00:00,EPU,870.1999999999049,2023-08-16,8,16,2,2,0,22.9,0.0,1.0,84,0.0,0.0,0
778,2023-08-16 02:00:00,Lighting,45.8000000000104,2023-08-16,8,16,2,2,0,22.9,0.0,1.0,84,0.0,0.0,0
779,2023-08-16 02:00:00,Total,1076.2999999999645,2023-08-16,8,16,2,2,0,22.9,0.0,1.0,84,0.0,0.0,0
