useDate,실제,부분모델_예측,통모델_예측
2023-08-11 02:00:00,916.0,784.8079871744542,769.9580430861215
2023-08-11 03:00:00,732.7999999999452,782.2289875856486,687.9450206817203
2023-08-11 04:00:00,915.9999999999346,740.2956288543929,674.1721489694685
2023-08-11 05:00:00,847.3000000000429,751.204489051041,668.4920142834071
2023-08-11 06:00:00,847.2999999999777,849.65246703206,857.0159448381846
2023-08-11 07:00:00,847.3000000000429,910.7966124356601,868.0054108735064
2023-08-11 08:00:00,1122.099999999962,1131.322627206246,1122.9265427255632
2023-08-11 09:00:00,2541.89999999996,2490.411390823458,2535.675023526597
2023-08-11 10:00:00,8816.500000000071,8189.525398394708,8384.001943401607
2023-08-11 11:00:00,8381.399999999894,8800.819408351763,8860.348316145952
2023-08-11 12:00:00,8129.500000000169,8677.821829861416,9344.223496112498
2023-08-11 13:00:00,5999.7999999999065,6363.9719877430925,6650.465422334069
2023-08-11 14:00:00,7694.400000000047,7577.607259242585,7626.08780877017
2023-08-11 15:00:00,8885.199999999795,7370.110963094561,7349.147162636176
2023-08-11 16:00:00,8335.600000000095,6950.117813136125,7043.324632949862
2023-08-11 17:00:00,9068.400000000123,7201.677197281283,7174.602086648803
2023-08-11 18:00:00,6824.19999999999,5765.522284988163,5697.766656893367
2023-08-11 19:00:00,2839.5999999999267,1754.5141982555667,2047.1162616502656
2023-08-11 20:00:00,1671.6999999999896,1513.8471712411379,1422.461534506585
2023-08-11 21:00:00,1007.6000000000206,1384.4078479443049,1286.2379574362596
2023-08-11 22:00:00,984.7000000000156,1226.4383485876026,1155.2180464855237
2023-08-11 23:00:00,1053.4000000000244,955.0258429061143,949.4472935518896
2023-08-12 00:00:00,1007.5999999999948,930.4018464268961,928.9846933226613
2023-08-12 01:00:00,893.0999999998775,868.3240620667572,855.3321440445736
2023-08-12 02:00:00,893.1000000000988,822.193878508144,832.0264207900143
2023-08-12 03:00:00,915.9999999999088,760.4823836318814,800.570784693776
2023-08-12 04:00:00,870.2000000001067,773.109648422136,792.7384580755006
2023-08-12 05:00:00,938.9000000000538,798.3985408404491,817.4712756568882
2023-08-12 06:00:00,893.0999999999946,786.2227144898363,817.0268046549438
2023-08-12 07:00:00,893.0999999999815,833.4706209262108,824.1291818016532
2023-08-12 08:00:00,3412.0999999999167,860.895842734323,864.211120261192
2023-08-12 09:00:00,6457.800000000037,1585.9526699470412,1642.1039733348432
2023-08-12 10:00:00,11037.799999999945,6584.320129128276,7115.612832637315
2023-08-12 11:00:00,10144.700000000052,8224.63173152342,8519.601739891457
2023-08-12 12:00:00,8633.300000000108,7626.317610942982,8096.575780077821
2023-08-12 13:00:00,6343.299999999926,5427.5001409789675,5677.546000750623
2023-08-12 14:00:00,8450.099999999962,6482.415623585056,6509.647851235555
2023-08-12 15:00:00,8083.699999999892,6750.856059348898,6704.875379467656
2023-08-12 16:00:00,6641.000000000026,6071.201603972171,6137.782278491704
2023-08-12 17:00:00,6663.900000000122,6524.356424862698,6502.728411358106
2023-08-12 18:00:00,5496.000000000014,4925.1451321205595,4907.762363408239
2023-08-12 19:00:00,1465.5999999999683,1223.5882996728287,1410.58015764613
2023-08-12 20:00:00,1007.5999999999163,1010.6877374056883,953.8254264518795
2023-08-12 21:00:00,1007.6000000000596,911.8220860864867,870.1489888741838
2023-08-12 22:00:00,984.6999999999114,806.8108953120282,817.4264515328317
2023-08-12 23:00:00,1053.4000000000506,808.2034728764972,814.8728712113608
2023-08-13 00:00:00,1030.500000000091,800.4645447217863,773.7284764985118
2023-08-13 01:00:00,893.0999999998513,727.1080723270576,694.2847573564497
2023-08-13 02:00:00,916.000000000208,723.8850025728067,721.6256413784179
2023-08-13 03:00:00,870.1999999998853,705.3326187597675,709.0743182019222
2023-08-13 04:00:00,938.8999999999268,707.8122553725432,708.2338476386701
2023-08-13 05:00:00,916.0000000002016,701.2389767284832,695.8407239053374
2023-08-13 06:00:00,961.799999999841,737.9490255102105,704.576371224315
2023-08-13 07:00:00,938.9000000000568,747.5772106598993,707.1401190297522
2023-08-13 08:00:00,984.7000000000286,883.4683553657794,892.1143918769818
2023-08-13 09:00:00,1602.9999999998956,1323.069656081892,1378.3417928521208
2023-08-13 10:00:00,5931.100000000105,4581.208287067682,4383.028601863585
2023-08-13 11:00:00,7373.799999999965,5591.333168598727,5090.461239411608
2023-08-13 12:00:00,6205.900000000057,5474.97318479756,5298.265850697281
2023-08-13 13:00:00,4007.50000000002,3976.905746420877,3829.69550756105
2023-08-13 14:00:00,6022.699999999781,5404.89523877382,4998.266021822402
2023-08-13 15:00:00,6068.500000000097,5274.998711428571,5251.505065518957
2023-08-13 16:00:00,5312.800000000017,4984.245537941779,5100.699202596366
2023-08-13 17:00:00,6457.800000000095,5126.293073623451,5144.78379223722
2023-08-13 18:00:00,4808.999999999986,4134.717543760598,4213.925300633058
2023-08-13 19:00:00,1007.5999999998512,1076.4731980198742,1027.2094021036123
