useDate,실제,부분모델_예측,통모델_예측
2023-10-17 13:00:00,4625.800000000037,4074.616348101386,4253.220410009771
2023-10-17 14:00:00,5335.700000000028,4806.102065767469,4945.464634591888
2023-10-17 15:00:00,5427.300000000323,4973.799696464977,5043.115192936273
2023-10-17 16:00:00,5404.3999999998105,4711.852189129675,4902.856752027505
2023-10-17 17:00:00,5793.7000000000935,5066.077721354956,5247.423231453091
2023-10-17 18:00:00,4557.099999999903,3532.290332871189,3599.177616124156
2023-10-18 09:00:00,1809.099999999552,1916.5165109545233,1934.1043158894713
2023-10-18 10:00:00,4030.4000000004335,5352.170538083766,5610.554981330607
2023-10-18 11:00:00,6572.299999999763,5659.619355069133,6038.243439894664
2023-10-18 12:00:00,6343.299999999855,6079.0372994206255,6110.560599930906
2023-10-18 13:00:00,4580.000000000039,4588.965037641752,5123.863898623364
