useDate,실제,부분모델_예측,통모델_예측
2023-08-08 00:00:00,893.0999999999685,1002.952101706901,1020.3796569821341
2023-08-08 01:00:00,824.4000000000636,944.9027978407689,931.2191650387747
2023-08-08 02:00:00,847.3000000000036,922.1492837812922,896.5143920895559
2023-08-08 03:00:00,824.3999999999139,867.9922196225438,696.6856338498098
2023-08-08 04:00:00,778.6000000001118,933.2154972773114,856.8774658200248
2023-08-08 05:00:00,847.2999999999842,867.4381129789393,688.3903701779349
2023-08-08 06:00:00,870.1999999999045,985.135711229453,971.7792785641653
2023-08-08 07:00:00,732.7999999999972,975.136805059285,942.1362915036185
2023-08-08 08:00:00,1305.2999999999647,1178.348730079228,1139.6686218258842
2023-08-08 19:00:00,1946.500000000052,1844.5126725771484,1891.2374755856497
2023-08-08 20:00:00,1580.0999999999556,1549.0664879163771,1580.099694823931
2023-08-08 21:00:00,1603.000000000019,1331.7533325418692,1433.4974609372123
2023-08-08 22:00:00,1167.899999999943,1132.0055683784572,1083.9595947262746
2023-08-08 23:00:00,1076.3000000000168,978.5529607173946,946.4874023434622
2023-08-09 00:00:00,1007.5999999999556,942.7481897655787,950.7949645993216
2023-08-09 01:00:00,1030.500000000059,902.0922837789358,871.722219848345
2023-08-09 02:00:00,961.80000000001,845.0709196120908,750.9157058712942
2023-08-09 03:00:00,938.899999999966,891.4807040268499,802.9536743161185
2023-08-09 04:00:00,938.9000000000052,866.2195835224695,875.1654998776419
2023-08-09 05:00:00,984.6999999999828,909.672612193888,856.2301086422904
2023-08-09 06:00:00,938.9000000000048,884.2721316935489,928.4882690426809
2023-08-09 07:00:00,938.9000000000764,932.1973626715578,935.8710998532279
2023-08-09 08:00:00,1259.499999999876,1058.3640089897606,1092.8872192379936
2023-08-09 19:00:00,2335.800000000014,1780.8122234046828,1863.7635986325247
2023-08-09 20:00:00,1465.6000000000013,1685.5147837212357,1601.7886352536184
2023-08-09 21:00:00,1030.5000000000844,1585.764160857485,1696.955114745806
2023-08-09 22:00:00,1053.399999999836,1293.727831346945,1565.140954589556
2023-08-09 23:00:00,1076.3000000001016,1168.4918523798042,1164.0075988766653
2023-08-10 00:00:00,984.6999999999634,930.3496864518967,941.673376464556
2023-08-10 01:00:00,870.1999999999373,888.7136712703863,858.7634277340873
2023-08-10 02:00:00,824.4000000000767,879.3450273300963,869.6948852536185
2023-08-10 03:00:00,893.0999999999881,879.422971773712,882.1907470700247
2023-08-10 04:00:00,847.3000000000234,887.5597118840179,845.9703338620169
2023-08-10 05:00:00,893.0999999999717,893.0903219989364,874.1864685055716
2023-08-10 06:00:00,915.9999999999932,901.689771714781,903.6493774411185
2023-08-10 07:00:00,847.3000000000558,911.1353724503175,970.2884460446342
2023-08-10 08:00:00,1259.499999999915,1068.6351818074288,1062.1852783200247
2023-08-10 19:00:00,1877.8000000000263,1887.4564248629863,1930.1890136715872
2023-08-10 20:00:00,1167.899999999992,1602.3696922226834,1516.352233886431
2023-08-10 21:00:00,1053.399999999992,1525.200989475873,1426.1089111325248
2023-08-10 22:00:00,984.700000000061,1352.3241953716808,1354.8391723629934
2023-08-10 23:00:00,938.8999999999336,1022.9778299692589,959.4487060543997
2023-08-11 00:00:00,984.7000000001262,1016.5586730997655,1044.6984008786185
2023-08-11 01:00:00,824.3999999999919,757.0726456857328,699.6079116818412
2023-08-11 02:00:00,916.0,789.1261968259855,708.2447013852103
2023-08-11 03:00:00,732.7999999999452,773.7073426635817,685.0524597165091
2023-08-11 04:00:00,915.9999999999346,762.2346983071528,678.1987182614309
2023-08-11 05:00:00,847.3000000000429,770.9491380429868,655.1010620114309
2023-08-11 06:00:00,847.2999999999777,855.565302577501,817.8451797482473
2023-08-11 07:00:00,847.3000000000429,865.064708781223,848.9879028317434
2023-08-11 08:00:00,1122.099999999962,1107.4295447029197,1083.2481689450246
2023-08-11 19:00:00,2839.5999999999267,1578.2725664524226,1668.3638671872122
2023-08-11 20:00:00,1671.6999999999896,1539.894658372814,1536.7877685543997
2023-08-11 21:00:00,1007.6000000000206,1345.7640436444092,1310.8738403317434
2023-08-11 22:00:00,984.7000000000156,1205.9955422076757,1148.148278808306
2023-08-11 23:00:00,1053.4000000000244,969.7355719789193,942.5882507321342
2023-08-12 00:00:00,1007.5999999999948,937.5651277726329,953.5860351559622
2023-08-12 01:00:00,893.0999999998775,866.1726357902331,873.9996398922904
2023-08-12 02:00:00,893.1000000000988,825.59570360524,870.9722473141653
2023-08-12 03:00:00,915.9999999999088,767.4393339845768,774.8917572018606
2023-08-12 04:00:00,870.2000000001067,776.6205492850679,798.0718078610404
2023-08-12 05:00:00,938.9000000000538,789.8557215374342,837.0652770993216
2023-08-12 06:00:00,893.0999999999946,817.2547483122416,823.1148071286185
2023-08-12 07:00:00,893.0999999999815,836.3719211449684,787.9959442135794
2023-08-12 08:00:00,3412.0999999999167,853.2071345467723,830.6800231930716
