useDate,실제,부분모델_예측,통모델_예측
2023-10-17 13:00:00,4625.800000000037,3876.5208562437856,3750.1393958414965
2023-10-17 14:00:00,5335.700000000028,4902.03474732317,4852.020148490282
2023-10-17 15:00:00,5427.300000000323,5227.635008731417,4997.227942037405
2023-10-17 16:00:00,5404.3999999998105,4486.405023255072,4422.293672120259
2023-10-17 17:00:00,5793.7000000000935,4923.7674271443175,4995.547538756755
2023-10-17 18:00:00,4557.099999999903,2977.286635130852,2619.6469489710425
2023-10-18 09:00:00,1809.099999999552,1889.1136462059953,1947.2091587691662
2023-10-18 10:00:00,4030.4000000004335,5044.872594993767,5038.999316838996
2023-10-18 11:00:00,6572.299999999763,6168.07293756465,6283.757997442629
2023-10-18 12:00:00,6343.299999999855,6167.172912917922,6181.483772663292
