useDate,실제,부분모델_예측,통모델_예측
2023-08-08 00:00:00,893.0999999999685,993.2450256617603,987.7782479004458
2023-08-08 01:00:00,824.4000000000636,939.7779756967727,930.0558706605356
2023-08-08 02:00:00,847.3000000000036,916.7879431495244,900.2356374561602
2023-08-08 03:00:00,824.3999999999139,918.6997706987765,923.5628816992912
2023-08-08 04:00:00,778.6000000001118,927.5003997881186,914.7137128609845
2023-08-08 05:00:00,847.2999999999842,929.2985887826193,909.0222320738485
2023-08-08 06:00:00,870.1999999999045,990.0337738146973,960.7321879198629
2023-08-08 07:00:00,732.7999999999972,957.6460897095267,916.5240867497765
2023-08-08 08:00:00,1305.2999999999647,1211.4010547210214,1130.9327002248585
2023-08-08 19:00:00,1946.500000000052,1938.4110884722706,1814.3593004959396
2023-08-08 20:00:00,1580.0999999999556,1757.7090799843122,1643.6983598966212
2023-08-08 21:00:00,1603.000000000019,1578.0377097499525,1524.2966834138392
2023-08-08 22:00:00,1167.899999999943,1199.1928143742675,1173.3405981096898
2023-08-08 23:00:00,1076.3000000000168,992.7889483127346,996.7200052612383
2023-08-09 00:00:00,1007.5999999999556,921.4538239977855,912.0090016716756
2023-08-09 01:00:00,1030.500000000059,871.3902242076765,847.4182764343481
2023-08-09 02:00:00,961.80000000001,825.2455321573243,793.2202270875507
2023-08-09 03:00:00,938.899999999966,816.9522814785844,781.4969308474624
2023-08-09 04:00:00,938.9000000000052,791.0186204311524,757.3849213987344
2023-08-09 05:00:00,984.6999999999828,800.6205564981383,795.3696943074007
2023-08-09 06:00:00,938.9000000000048,811.5685544041762,803.8740637473309
2023-08-09 07:00:00,938.9000000000764,813.9937710167495,800.5436018387135
2023-08-09 08:00:00,1259.499999999876,1080.2150833756823,1044.070991389681
2023-08-09 19:00:00,2335.800000000014,1976.0189121644676,1787.2000472909513
2023-08-09 20:00:00,1465.6000000000013,1789.4430725684965,1655.3120385408024
2023-08-09 21:00:00,1030.5000000000844,1587.5840864312459,1540.1004929870692
2023-08-09 22:00:00,1053.399999999836,1369.2284931674917,1229.1967970618011
2023-08-09 23:00:00,1076.3000000001016,1052.4234794367708,1018.3629299325819
2023-08-10 00:00:00,984.6999999999634,949.998536290688,958.1170972303265
2023-08-10 01:00:00,870.1999999999373,839.2815985502032,858.9677353566819
2023-08-10 02:00:00,824.4000000000767,817.1493077190704,835.3732454821729
2023-08-10 03:00:00,893.0999999999881,840.0783459616927,862.1169331162216
2023-08-10 04:00:00,847.3000000000234,842.9163800421031,845.7542940275855
2023-08-10 05:00:00,893.0999999999717,845.485739924998,868.0224255052775
2023-08-10 06:00:00,915.9999999999932,879.4279331566905,898.2695638780846
2023-08-10 07:00:00,847.3000000000558,853.3228717066089,858.8019233902935
2023-08-10 08:00:00,1259.499999999915,1054.786622065104,1025.6185739653479
2023-08-10 19:00:00,1877.8000000000263,1954.2555748968223,1784.5949667712025
